subject,activity_name,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-std(),tGravityAccMag-std(),tBodyAccJerkMag-std(),tBodyGyroMag-std(),tBodyGyroJerkMag-std(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-std(),tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean()
16,WALKING_DOWNSTAIRS,0.20725199792978724,-0.14699383765531915,0.011435394478723403,-0.9577851180851064,-0.9554877936170213,-0.9105889431914894,-0.10118692659574469,-0.2616847524255319,-0.3033815828319149,-0.4541884710638298,-0.528329304680851,-0.44463633489361704,-0.6236760242553192,-0.583421784680851,-0.5406334693617022,0.11918374063829787,0.11918374063829787,-0.07834988755957448,-0.42231531680851064,-0.5958222144680851,0.2661154920982979,-0.20868058788297872,-0.037971623978723404,-0.12568281809319148,-0.28150740694893617,-0.36402669587234043,-0.4703734985106383,-0.5652140327659575,-0.5211008187234043,-0.05341371791702128,-0.09196233680212766,-0.47993984591489364,-0.6334798046808511,0.29558680219148936,-0.018389858378723405,-0.11987370514893618,0.9178184270212766,-0.05848326763829787,-0.22538249638297872,0.09078570642553192,-0.014811453027659573,-0.029312256293617018,-0.022537336997872342,-0.06826479270638298,0.08353800570000001,-0.10390404454361703,-0.05676866297531915,-0.061213693292978724,0.1910797935874468,0.1910797935874468,-0.16590881080851064,-0.3098204272340426,-0.5908966363829787,0.03682635282765958,-0.1345983527268085,-0.04769426376,-0.15544488276595744,-0.2899578554893617,-0.2419740800212766,-0.42084400862553195,-0.47951298361702127,-0.3750006255319149,0.11403208854680852,-0.07456590822234042,-0.4882539395744681,-0.58966315
16,WALKING_UPSTAIRS,-0.3970838315686275,-0.16373274507843139,-0.12928382572156863,-0.9484135527450981,-0.9336574611764706,-0.9076495588235294,-0.5210891401960784,-0.42562593725490194,-0.5934111296078431,-0.5080871666666666,-0.5863828937254902,-0.3650251700784314,-0.707264168627451,-0.7747190662745098,-0.7171010219607844,-0.33479508019607845,-0.33479508019607845,-0.49306712960784316,-0.5181896464705883,-0.7972932284313726,-0.36963614098039216,-0.16632423911764707,-0.09456123314509804,-0.5380730901960784,-0.4171270123529412,-0.6201235864705883,-0.509896031372549,-0.5596005984313726,-0.3873094899019608,-0.41892425607843137,-0.51993124,-0.5324867215686274,-0.8253143270588236,0.255986102627451,-0.014365494501176473,-0.12407451774509805,0.8268742827450981,-0.0805926025490196,-0.3790596980392157,0.0762526677,0.01737293333529412,0.0380533591627451,0.07184088780784313,-0.048613678970588235,-0.007792880217647063,-0.14090829361392157,-0.029621129855882354,-0.03541630005490197,-0.23399033156862745,-0.23399033156862745,-0.48321905000000004,-0.3082605680392157,-0.7377051621568628,-0.47498401470588236,-0.26806381274509805,-0.3358530411764706,-0.5460888629411765,-0.46860520529411764,-0.5652208405882353,-0.5323997162745099,-0.6420180641176471,-0.4924274935294118,-0.3706497382352941,-0.47559771784313726,-0.6305466754901962,-0.7878336323529412
17,LAYING,-0.9729605673239438,-0.9447928752112676,-0.9534767001408451,-0.9610632223943663,-0.9614666812676057,-0.9571645652112676,-0.9814890171830987,-0.9769605428169015,-0.9828130005633804,-0.9758930618309859,-0.9714843361971831,-0.9762007712676057,-0.9807923721126761,-0.9831355966197184,-0.9882217133802818,-0.9482579935211268,-0.9482579935211268,-0.9801267453521127,-0.9593254987323944,-0.9820381211267607,-0.9724385253521127,-0.942791615915493,-0.9501169564788733,-0.9832132443661973,-0.978343915774648,-0.9838541588732395,-0.9772034983098592,-0.9706278069014085,-0.9783571260563381,-0.9490425316901409,-0.9796572314084507,-0.9600238391549296,-0.9819834376056339,0.2697800855774648,-0.016846200672957747,-0.10700627970422535,-0.19913309,0.6587920722535212,0.7226575021126761,0.07790897465633805,0.007068671004084509,-1.4354254450704192e-4,-0.023475646711323947,-0.09445801925352114,0.11144049030985917,-0.10204976395774648,-0.0361961143943662,-0.060492704633802824,-0.9530214111267605,-0.9530214111267605,-0.9816076278873239,-0.9607331216901409,-0.9855424111267607,-0.9743592801408452,-0.9546481022535211,-0.9654060915492958,-0.9814720691549296,-0.977212387746479,-0.9803800591549297,-0.9719492111267606,-0.9736690985915494,-0.9761648521126761,-0.9610463263380282,-0.9796873187323945,-0.9690144447887324,-0.9827655264788733
17,SITTING,-0.9944439053125,-0.96185862984375,-0.96572919578125,-0.9901966170312501,-0.9667201059375,-0.9566106440625001,-0.99434060296875,-0.9886370023437501,-0.990529261875,-0.9896383257812501,-0.98612868078125,-0.9797052259375001,-0.9952559371875,-0.9949818809375001,-0.9938412575000001,-0.96506519109375,-0.96506519109375,-0.99144649921875,-0.97541025484375,-0.9944467556250001,-0.9946573135937501,-0.9597891418750001,-0.9629210732812501,-0.9946131621875001,-0.98991581109375,-0.9908182482812501,-0.9900412604687501,-0.9848130981250001,-0.9809696453125001,-0.9653996796875001,-0.99031962640625,-0.97471085296875,-0.9936245237500001,0.27735701968750004,-0.014156274084375003,-0.11362408509375001,0.94488374765625,-0.002814673171874996,-0.13580388167968752,0.075070986171875,0.0056097104915625,-0.0015544841534375008,-0.042549159015625004,-0.06692459312343751,0.0860053803375,-0.09424769687500001,-0.041113419937812506,-0.051090324421875014,-0.97274734640625,-0.97274734640625,-0.9928147151562501,-0.967177744375,-0.9963347950000001,-0.9939693815625001,-0.96992798921875,-0.97484160453125,-0.99454262109375,-0.9883274196875,-0.9888280653125,-0.9884110676562501,-0.98879397953125,-0.98161709828125,-0.9736267550000001,-0.99142725046875,-0.98336929234375,-0.995204564375
17,STANDING,-0.991163919871795,-0.9681766637179487,-0.9704626792307692,-0.9857513657692308,-0.9758104760256411,-0.9691717621794872,-0.9920940055128206,-0.9866612597435898,-0.9912170273076923,-0.9813730829487181,-0.9851211646153847,-0.9855383633333334,-0.9892571962820513,-0.9936999085897437,-0.9923270994871796,-0.9753773098717949,-0.9753773098717949,-0.9903632482051282,-0.9776808374358975,-0.9923721173076924,-0.9913185283333334,-0.9664273238461539,-0.966999000897436,-0.9927753776923077,-0.9882003494871795,-0.9914503776923077,-0.9817913180769231,-0.9839465848717949,-0.986725274871795,-0.9755048406410257,-0.9894720866666668,-0.9772634187179488,-0.9921773035897437,0.27794250333333337,-0.01741200641692308,-0.111432145565,0.9046785474358975,-0.25748681794871797,-0.20268775701282052,0.07408649556410257,0.006578534525641028,-0.004035995941666666,-0.02695769371307693,-0.0770632126371795,0.08805618693589745,-0.10128916865384616,-0.0404518753974359,-0.0546331330897436,-0.9776359814102564,-0.9776359814102564,-0.9917427535897436,-0.9781845765384616,-0.9936729737179488,-0.990927533846154,-0.9741705694871795,-0.9802315757692308,-0.9921292257692308,-0.9862783424358975,-0.9895636330769231,-0.9806962641025642,-0.9873340412820514,-0.9859549782051282,-0.9809677482051282,-0.9901627988461539,-0.9842911315384616,-0.9927239393589744
17,WALKING,-0.31950017295081967,-0.017579788554262298,-0.26582448918032786,-0.9809833516393444,-0.9686132026229508,-0.9569032481967213,-0.35549263540983606,-0.0935385034,-0.5343033116393443,-0.4798135129508197,-0.45493290393442626,-0.3860444354098361,-0.4312961481967213,-0.5602034890163935,-0.5244228873770492,-0.4618378668852459,-0.4618378668852459,-0.2756727862295082,-0.5224947636065574,-0.5397084914754099,-0.30480627409836064,-0.05561379308524591,-0.26239159491803277,-0.34386612901639346,-0.04703793776721312,-0.5438729962295082,-0.5048492908196721,-0.43923878770491803,-0.43876869950819675,-0.565162507704918,-0.21123186018032789,-0.615320077704918,-0.5203854791803278,0.27234185524590165,-0.01848754033393443,-0.10979212203278689,0.9281123685245902,-0.17992738270491804,-0.19026594962295082,0.07731885800327869,0.013009854836065572,0.0243753334442623,-0.009222655191803285,-0.08397733437704918,0.0757132656704918,-0.10995923792786885,-0.03792513286229509,-0.05138071667540984,-0.15115148770491804,-0.15115148770491804,-0.30109326918032786,-0.33500983688524594,-0.5171674406557377,-0.3609916749180328,-0.06502676221262295,-0.382832802295082,-0.42344609459016397,-0.19423272173770492,-0.523427055737705,-0.4077167085245902,-0.4901662865573771,-0.39880921754098364,-0.429380043442623,-0.3359388918032787,-0.5186180586885246,-0.5827118596721311
17,WALKING_DOWNSTAIRS,0.18771976026956522,-0.060789203738478265,-0.2310641566152174,-0.9500262421739131,-0.946576675652174,-0.9010977665217391,-0.10343647141304349,-0.3040635341739131,-0.536331570652174,-0.37043686889130434,-0.45928198956521743,-0.46846298434782613,-0.5268018252173914,-0.5721447341304349,-0.5427706465217392,0.0914076757326087,0.0914076757326087,-0.20657668387608696,-0.3526872810869565,-0.5923194908695653,0.2589416763021739,-0.08605273586956522,-0.24541354164130436,-0.0718767032673913,-0.2989311449130435,-0.5730437110869565,-0.3931947317478261,-0.4693904280434783,-0.5409495202173913,-0.06188767671304348,-0.2365385159478261,-0.42886868782608695,-0.6433992039130435,0.29391828326086955,-0.01673594043478261,-0.08924327451739131,0.9288175780434783,-0.1510770576521739,-0.16096298595652175,0.11825085800652174,-0.011382617820869568,-0.009398380781956525,0.06777283906739132,-0.12351719592826087,0.016287874577608694,-0.1077700285,-0.038170236744130434,-0.05825188466413044,0.14895110353608695,0.14895110353608695,-0.22163169418478262,-0.2326417633076087,-0.540325787826087,-0.02262391712456522,-0.1302725145652174,-0.31808186050000004,-0.2150920490543478,-0.3512684043478261,-0.4986684580434783,-0.3164129629673913,-0.4511268693478261,-0.40338038608695653,0.05806805221086957,-0.18868039977173914,-0.40943875826086956,-0.5773488800000001
17,WALKING_UPSTAIRS,-0.06295275410062501,-0.013172101439583332,-0.23022095423958333,-0.9494603722916667,-0.91597346625,-0.9301598435416667,-0.29266582708333333,-0.34979187322916666,-0.6574308360416667,-0.4965627327291667,-0.49304412520833335,-0.23440235071458332,-0.606044344375,-0.6767228477083334,-0.6105862022916667,-0.1028777303875,-0.1028777303875,-0.39091245041666667,-0.440837260125,-0.6823116287500001,-0.03553811728541667,-0.025278173608333336,-0.2048157105,-0.2872190382916667,-0.3651142635833333,-0.6803257708333333,-0.5244683916875,-0.48115411979166667,-0.2778914704375,-0.21739317060416666,-0.4373831079166667,-0.4964445797916667,-0.7241557425,0.25260476858333336,-0.02286456143083334,-0.12129044210416667,0.8535305658333333,-0.28415375333333337,-0.2981714641666667,0.07680441704375,0.03083565139375,0.007595338464583333,-0.030425057139583333,-0.05484559413704167,0.056093135814583334,-0.14265539766041666,-0.041449632850833334,-0.022348208654583333,-0.012806227691666667,-0.012806227691666667,-0.35723389791666665,-0.23519124909166667,-0.6373674906250001,-0.1397522212625,-0.11751973560000001,-0.3999234945625,-0.36027222583333335,-0.37705192875000004,-0.6330177079166667,-0.4162230182916667,-0.5214354152083334,-0.3242737133333333,-0.15030564329166668,-0.360299853125,-0.504066956875,-0.6690087635416667
18,LAYING,-0.9845276492307693,-0.986160920923077,-0.9876586623076924,-0.9827159875384616,-0.9940935226153846,-0.9909572495384615,-0.9859210710769232,-0.9855543393846155,-0.9906602461538462,-0.992872598,-0.984202872923077,-0.9851083863076924,-0.9961044413846154,-0.9905476387692308,-0.9925481018461539,-0.9864645426153846,-0.9864645426153846,-0.9895262775384616,-0.980560877846154,-0.9921530540000001,-0.9843218583076924,-0.9867464507692308,-0.9872248043076923,-0.9866412458461539,-0.9862107012307694,-0.990744752923077,-0.9930193716923078,-0.983457774923077,-0.9864830481538461,-0.9876484844615385,-0.9897106567692309,-0.9814688416923077,-0.9927379616923078,0.27469157692307694,-0.017393768461538464,-0.10769892790769231,-0.22060050907692308,0.7197554036923077,0.6054953176923077,0.07499850107692309,0.011701896141538463,-0.0012134481343076924,-0.025176180680000004,-0.08375873081538462,0.09377819481538463,-0.09971542363076924,-0.03934401918461539,-0.05931359866153847,-0.9864562415384616,-0.9864562415384616,-0.98832154,-0.9807408467692308,-0.9930951226153847,-0.9851799721538462,-0.9849098846153846,-0.9886069063076923,-0.9864047093846154,-0.9858653252307693,-0.9891168658461539,-0.9924369276923077,-0.9856111713846154,-0.9849992915384616,-0.986788412,-0.9885484183076924,-0.9843290921538462,-0.9919010075384616
18,SITTING,-0.9943479885964913,-0.9749281310526317,-0.9775727170175439,-0.9940437714035089,-0.9840354794736843,-0.9783401831578947,-0.9916246621052632,-0.9840027170175439,-0.9901531217543861,-0.9919569589473685,-0.9867533438596491,-0.9815254954385966,-0.9941701907017545,-0.9942241621052632,-0.9928143250877194,-0.9815952859649123,-0.9815952859649123,-0.9911593505263159,-0.9813726756140352,-0.994868913508772,-0.9949065657894738,-0.9749800685964912,-0.9757221214035089,-0.9920390607017544,-0.9856947443859649,-0.9901416763157895,-0.9925753994736842,-0.9857100878947369,-0.9827972763157895,-0.9822261515789474,-0.9910442978947369,-0.9812526328070176,-0.994967621754386,0.2772700187719298,-0.012869127973684212,-0.1119047758245614,0.9098164692982457,0.12988647622807017,0.16187741789473684,0.07662288900000001,0.006945602894912281,0.0027875704205824565,-0.0333057034385965,-0.06857963411052632,0.08481405117543861,-0.09547232336842107,-0.03971255914912281,-0.05230304047894738,-0.983674151754386,-0.983674151754386,-0.9898695745614036,-0.9776349921052632,-0.9948734398245614,-0.9931449201754387,-0.9765385303508772,-0.9829964414035088,-0.9919247098245615,-0.9836423915789474,-0.9886896715789474,-0.9899615003508773,-0.9887027014035088,-0.9830273864912281,-0.9847814671929825,-0.9904070759649123,-0.9865352421052632,-0.9948081875438597
18,STANDING,-0.992019762739726,-0.95422343630137,-0.9618739091780822,-0.9942700752054795,-0.9813359419178083,-0.976044291369863,-0.9894366738356165,-0.9752778368493151,-0.9884552494520549,-0.9622542495890412,-0.9804171342465754,-0.972820402739726,-0.981970965890411,-0.9911519731506849,-0.9862590157534247,-0.9722855454794521,-0.9722855454794521,-0.986015285890411,-0.9597971180821918,-0.9885196657534248,-0.9927890684931507,-0.9529119947945206,-0.9572161779452055,-0.9902879334246576,-0.9771790321917808,-0.989275839041096,-0.9622727116438357,-0.9788018484931508,-0.9748225895890411,-0.9732648535616438,-0.9862773567123289,-0.9591134573972603,-0.9884074652054795,0.278458805890411,-0.016635351815068495,-0.10845335594520548,0.9475732398630138,-0.20420632095890412,-0.048576710657534244,0.07535394823287672,0.01046987184171233,-0.0018164048019178088,-0.02658732488356165,-0.07322601279452055,0.08431906756164385,-0.09871740246575343,-0.04065734127397261,-0.053238445301369876,-0.9726074953424658,-0.9726074953424658,-0.9859652936986302,-0.9630067931506849,-0.9886859549315069,-0.9904099193150685,-0.9612391354794521,-0.9757728139726027,-0.9895449712328768,-0.9752436895890412,-0.9862656535616439,-0.9644289264383562,-0.9835611597260274,-0.9742944130136987,-0.9767976460273973,-0.984987073150685,-0.9723525930136987,-0.9889606687671233
18,WALKING,-0.37600552125000003,-0.22700587489285715,-0.4283480610714286,-0.9830108826785715,-0.9753116589285714,-0.97248384875,-0.3680569139285714,-0.32015876339285715,-0.6333258607142858,-0.7044397775,-0.49643153964285713,-0.5114172048214286,-0.5781339683928571,-0.6949257894642857,-0.6632595792857143,-0.46034646535714285,-0.46034646535714285,-0.42541866125,-0.60851009125,-0.7265917791071429,-0.3780681992857143,-0.26727364464285713,-0.4398615780357143,-0.37599279535714286,-0.3202641130357143,-0.6643271492857143,-0.7349013901785715,-0.4608906617857143,-0.54840977125,-0.5655630569642858,-0.4444534860714286,-0.6689081466071429,-0.7694083855357143,0.2738877585714286,-0.017802363186607145,-0.10421831546428573,0.92386524875,-0.2543170858928571,-0.06093134158928571,0.07675242783928571,0.028274548189285716,0.010685091000000002,-0.03993997160267858,-0.0613727362975,0.09447183946250001,-0.09664352956428572,-0.0433771125875,-0.0502631568175,-0.2879080780357143,-0.2879080780357143,-0.37926926214285717,-0.5004711478571429,-0.6364858969642857,-0.37147515625,-0.24360627125,-0.48977105125000003,-0.4147971544642857,-0.36190854946428574,-0.6011472467857143,-0.6096734344642857,-0.5708981507142857,-0.5381523448214286,-0.4243867341071429,-0.41403775125000003,-0.6203313942857143,-0.7105963110714286
18,WALKING_DOWNSTAIRS,-0.3026345650909091,-0.2542140458181818,-0.41861012745454546,-0.9604048745454545,-0.9329622181818182,-0.9216617496363637,-0.3872239323636364,-0.44703387254545457,-0.6512466649090909,-0.5024730335090909,-0.617230786,-0.48365826072727275,-0.6767161816363637,-0.7526086221818182,-0.6056554110909091,-0.22993424703636364,-0.22993424703636364,-0.38251733320000003,-0.5079954783272728,-0.7441595189090909,-0.2855358716363636,-0.273798158,-0.41825864981818184,-0.4160505009090909,-0.46454605472727273,-0.6787510803636364,-0.5139470895454545,-0.6077579792727272,-0.5439961105454546,-0.3442994341818182,-0.38656507236363635,-0.5338449321454546,-0.7634308016545455,0.2884394689090909,-0.01686669202218182,-0.1033908092,0.9322774783636364,-0.22580912545454546,-0.049363673345454544,0.08090440452545455,-7.570694490909105e-4,-0.014176991820000002,-0.05765486556545454,-0.06362143367618182,0.09874716831272727,-0.08365665731818182,-0.05091202588909091,-0.05705918139090909,-0.29353197363636363,-0.29353197363636363,-0.466516044,-0.38102281472727273,-0.7016630736363637,-0.3500867932727273,-0.30904961381818186,-0.505824358,-0.41272828672727274,-0.4659826663636364,-0.6221358950909092,-0.48923227450909096,-0.6415275950909092,-0.4470306994545455,-0.24197353478181818,-0.38339871340000004,-0.6047354143636364,-0.7442360450909091
18,WALKING_UPSTAIRS,-0.38016828672413794,-0.21115512022413793,-0.31437339137931036,-0.9617388070689655,-0.9420568812068966,-0.9078397239655173,-0.5632021346551724,-0.5679406386206897,-0.7608299112068966,-0.593841504137931,-0.5072970031034483,-0.43392221206896553,-0.7606890286206897,-0.8288721712068966,-0.7189517579310345,-0.37184157,-0.37184157,-0.5793303203448276,-0.528058134137931,-0.8355251279310345,-0.35063984086206895,-0.19055063815517242,-0.26957139046551726,-0.5753312524137931,-0.5855314329310345,-0.7847284303448276,-0.6007112963793103,-0.44342983689655174,-0.46602243120689657,-0.4362189334482759,-0.5879260770689656,-0.5330446360344828,-0.8609109922413793,0.26540120189655175,-0.022206068437891382,-0.11265589132758622,0.8833302584482758,-0.3166199462068966,-0.10611254918965517,0.08124020285172415,0.02116546917758621,0.009358966286206898,-0.04706839150172414,-0.0526133819862069,0.09067364784310346,-0.08999530366586207,-0.05274726108275862,-0.06925362113965518,-0.2791463127586207,-0.2791463127586207,-0.601463948275862,-0.3691086,-0.7816526893103448,-0.46509726189655176,-0.3634507425862069,-0.5227283770689656,-0.5894105901724138,-0.5796502860344828,-0.7361492741379311,-0.5923237100000001,-0.6498172665517242,-0.5043640968965517,-0.43656106448275867,-0.5744813965517241,-0.6540290893103449,-0.826193160862069
19,LAYING,-0.9650195795180723,-0.973449968554217,-0.9846728372289157,-0.9589596110843374,-0.9869931496385543,-0.9888190315662652,-0.9836052234939759,-0.9745245226506024,-0.9882601810843374,-0.9813576114457832,-0.9636177056626506,-0.9731975238554217,-0.9761056634939759,-0.9846077289156627,-0.9869583639759036,-0.9631934890361447,-0.9631934890361447,-0.9806682878313253,-0.9559066465060241,-0.9802455108433735,-0.9620850012048193,-0.9748320756626506,-0.9847409981927712,-0.9852780069879519,-0.9759641115662651,-0.988558703373494,-0.983944795060241,-0.9598313657831326,-0.9754175238554217,-0.9640567739759036,-0.9794521884337349,-0.9574960244578313,-0.9793278474698796,0.2726537334939759,-0.017142686442168677,-0.10898146186746988,-0.6800431550602409,0.7256466227710844,0.6876238525301205,0.07723179986506025,0.01114957330674699,-9.886908553253017e-4,-0.031207273055956632,-0.09526280140963857,0.10860511373493976,-0.0956018266746988,-0.037147659705180726,-0.05991614779518073,-0.96626080686747,-0.96626080686747,-0.98478434,-0.9532634327710844,-0.9853424977108435,-0.97453373,-0.9727988240963855,-0.9853404473493976,-0.9834785618072289,-0.9748782709638555,-0.9865064887951808,-0.9741962175903615,-0.972061003493976,-0.9739323325301206,-0.9719574013253013,-0.9806215640963856,-0.9656247244578314,-0.9818904703614458
19,SITTING,-0.9763576630136986,-0.9503889439726028,-0.9519296150684932,-0.9693550101369863,-0.9699698136986302,-0.9603949608219179,-0.9870432854794521,-0.9792677290410959,-0.9867047402739726,-0.9846253068493152,-0.9597583095890411,-0.9655949763013699,-0.9884647527397261,-0.9874659150684932,-0.98531069,-0.951755657260274,-0.951755657260274,-0.9842051849315069,-0.9504918079452055,-0.9858312846575343,-0.9752042453424657,-0.9480530701369864,-0.947514931780822,-0.9885769913698631,-0.9809998576712329,-0.9881519157534248,-0.9855760482191781,-0.9555986101369863,-0.9678692491780823,-0.9528022776712329,-0.9836872727397261,-0.950484417260274,-0.9854164446575343,0.2738303161643836,-0.01673926003013699,-0.10870765430136987,0.5813715090410959,0.36034353465753427,0.4891265946575343,0.07537471291917809,0.013792100584383564,0.0017310680021369862,-0.021415128005479456,-0.05202078864383563,0.09689807181684933,-0.1009861314520548,-0.04251702150684932,-0.05908016842465754,-0.9620740656164384,-0.9620740656164384,-0.9864239760273973,-0.9422290438356165,-0.9894503165753425,-0.979238031780822,-0.9607631819178083,-0.9663350910958904,-0.9867755901369863,-0.9791415716438356,-0.98398048,-0.9817436649315069,-0.9681886757534247,-0.9682357779452055,-0.9626325779452055,-0.9837516467123288,-0.9642387684931507,-0.9867274184931507
19,STANDING,-0.9899109968493152,-0.9444302706849316,-0.9525996539726028,-0.9924115424657535,-0.9714266078082192,-0.9588620439726028,-0.9847920352054795,-0.9705432765753425,-0.9861424919178082,-0.9461097119178082,-0.9695763236986302,-0.9607342583561644,-0.9751266873972603,-0.9880966721917809,-0.9834539112328767,-0.9625493424657535,-0.9625493424657535,-0.9796408380821918,-0.9379510315068493,-0.9830694279452056,-0.9911616713698631,-0.9431937550684931,-0.9477539616438356,-0.9859137223287672,-0.9735885178082192,-0.9875245875342467,-0.9466070456164384,-0.9669672380821918,-0.963212791780822,-0.9642591108219178,-0.9791791494520549,-0.9367235484931506,-0.9822285821917809,0.27817226,-0.01542440569452055,-0.10904190460273973,0.9440458375342466,-0.2238978078082192,0.13064371784931506,0.07541203667123289,0.009913382739315071,0.001292163338780822,-0.025090574020273978,-0.0631429827260274,0.07105201801369865,-0.0990467890520548,-0.0422918533780822,-0.052376986707260285,-0.9605056835616439,-0.9605056835616439,-0.9830689235616439,-0.9417450410958904,-0.985801637671233,-0.9873520483561644,-0.9528728724657535,-0.968543351780822,-0.9850395961643836,-0.9700113458904109,-0.9834632954794521,-0.9478656391780822,-0.9750616716438357,-0.9651006361643836,-0.9689107887671233,-0.979135412739726,-0.9585781295890412,-0.9845366101369863
19,WALKING,-0.04890494079634616,0.18180156118557692,-0.13947794235,-0.9698614625,-0.9586512003846154,-0.9291879309615385,0.11030672931557693,0.08092711940384616,-0.179390497475,-0.02643579579230769,-0.11440610884057692,-0.10420298648269231,0.08011865231346155,-0.29159482762692307,-0.21349406534423077,-0.09939271713596154,-0.09939271713596154,0.035655878807692304,-0.02184631654615385,-0.27148748010384616,-0.05788207870192308,0.11261507799038462,-0.23387233106346156,0.0908366492173077,0.08540107320769232,-0.22782984193634614,-0.10838880953384616,-0.13301028546153845,-0.2202711908076923,-0.3247934060576923,-0.022286958603846153,-0.1415984023096154,-0.336148733,0.2739311723076923,-0.01917735879038462,-0.1227366731923077,0.9352225592307694,-0.2233381,-0.08984287973076924,0.08222462844615384,0.014411348201952303,-0.03275287222884615,-0.027497097989423076,-0.07515693337307693,0.0798106981923077,-0.08323532613846155,-0.030712844211538463,-0.06030919621153846,0.06481734386538461,0.06481734386538461,0.10945099020192307,0.10004507143076924,-0.1646999775923077,-0.02998156669230769,0.16925857566307692,-0.10442335759615384,0.033638099785384616,0.010731870398076923,-0.12936790259615386,0.2281423618653846,-0.09735498465961538,-0.01050470716,0.03222722962173077,0.07301799286884617,-0.09524604523653846,-0.26244282284615383
19,WALKING_DOWNSTAIRS,0.6269170705128205,0.5148164456410257,0.04932245102564103,-0.8997261394871795,-0.9178808641025641,-0.8993631317948718,0.5442730373076924,0.3553067169153846,-0.02001111487179488,0.26765721933333336,0.04831477435897436,-0.03140834579487179,0.17914864968461539,-0.014629919692307695,0.11664617022128206,0.4134723765897436,0.4134723765897436,0.4506120657205128,0.2378212318948718,-0.04389850225384616,0.6585065433333334,0.42792878523076927,-0.07836350415384614,0.4768038874769231,0.34977128541589747,-0.09839301048461539,0.19661328666153846,-0.028489571974358988,-0.21589222676923078,0.08286306241025641,0.31634641534871794,0.03203666711794872,-0.14325454751282052,0.2626880538717949,-0.01459422750694872,-0.13369524066097438,0.8819408551282052,-0.2150180423076923,-0.1261468689428205,0.0730930306923077,-0.03868721112820513,-0.009552024974358973,-0.2057754273076923,0.027470755666666666,0.1639625108076923,-0.03374295784615383,-0.039461260335897426,-0.05455655634871795,0.6446043251282052,0.6446043251282052,0.434490400974359,0.41800460861538463,0.08758166182051282,0.5370120220512821,0.49445780223076924,0.1106592207448718,0.47431725605128205,0.2767168533076923,0.059590576871794865,0.47496244833333334,0.14708314356410257,0.21067307319230769,0.5866375507692307,0.5384048461282052,0.20397976483589744,-0.022904529564102553
19,WALKING_UPSTAIRS,-0.1287420952375,0.176349922525,-0.1904685504575,-0.916495992,-0.9010448505,-0.83693567475,-0.1742790558,-0.012886548357500001,-0.4442822275,-0.4068000325,-0.17263322355,-0.110117174875,-0.23937641116,-0.49212221875,-0.37541498300250004,-0.177666828025,-0.177666828025,-0.284060693125,-0.26440144275,-0.50740029025,-0.11993477534000001,0.13255758081125,-0.2399806950525,-0.2172651781,-0.013169587602500001,-0.50771620575,-0.47751474650000003,-0.149925160355,-0.207498123525,-0.36825349900000004,-0.43467125000000006,-0.3771327525,-0.58828966075,0.242118808925,-0.030398661577500003,-0.151054607725,0.8294283725,-0.3871007085,-0.22100876270000003,0.08315450836225001,0.056818586275000006,0.031668198057500006,0.0388537087875,-0.134514320575,-2.3324822500000767e-4,-0.10180630439999999,-0.034628846147499996,-0.05335458755249999,0.01738119347275,0.01738119347275,-0.114189605875,-0.061615771449999995,-0.372790526575,-0.15687949467775,0.111818164225,-0.2196444734075,-0.2053226461925,-0.07392837217499999,-0.3806571232,-0.19448550953500002,-0.2254218170275,-0.06612935166999999,-0.07962876322000001,-0.187391317015,-0.28884026785,-0.47718391450000003
